x,y,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,LOCAL_DAY,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,ID,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,LOCAL_YEAR,MAX_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG
-71.19722222222222,46.83694444444444,,48,2023-11-02 00:00:00,,,,,,17.2,,,2,6,,,11,,39,7010565,,23,0,,,0,-4.4,7010565.2023.11.2,QC,BEAUPORT,0.8,2023,87,,
-71.97166666666666,46.69083333333333,,56,2023-11-02 00:00:00,,,,,,19.9,,,2,5.1,,,11,,,7011983,,,0,,,0,-8.9,7011983.2023.11.2,QC,DESCHAMBAULT,-1.9,2023,93,,
-73.43472222222222,45.809444444444445,,43,2023-11-02 00:00:00,,,,,,15.7,,,2,8.4,,,11,,35,7014160,,21,0,,,0,-3.9,7014160.2023.11.2,QC,L'ASSOMPTION,2.3,2023,96,,
-71.22888888888889,47.562222222222225,,71,2023-11-02 00:00:00,,,,,,22.5,,,2,-1.6,,,11,,32,7015791,,22,0.7,,,0,-7.5,7015791.2023.11.2,QC,L'ETAPE,-4.5,2023,91,,
-71.39333333333333,46.791111111111114,,57,2023-11-02 00:00:00,M,M,,,,19.1,,,2,3.8,,,11,M,,7016293,,,,M,,0,-5.9,7016293.2023.11.2,QC,QUEBEC INTL A,-1.1,2023,94,,M
-72.73333333333333,46.56333333333333,,58,2023-11-02 00:00:00,M,,,,,18.4,,,2,5.1,,,11,,40,7018001,,23,,,,0,-6,7018001.2023.11.2,QC,SHAWINIGAN,-0.4,2023,92,,
-72.68055555555556,46.35166666666667,,55,2023-11-02 00:00:00,,,,,,18.2,,,2,6.2,,,11,,41,7018561,,23,0,,,0,-6.5,7018561.2023.11.2,QC,TROIS RIVIERES A,-0.2,2023,97,,
-72.51611111111112,46.353611111111114,,57,2023-11-02 00:00:00,,,,,,15.4,,,2,7.3,,,11,,45,7018562,,21,,,,0,-2,7018562.2023.11.2,QC,TROIS-RIVIERES,2.6,2023,86,,
-72.68333333333334,46.36666666666667,,55,2023-11-02 00:00:00,,,,,,18.2,,1,2,6.2,,,11,,39,7018563,,22,0,,,0,-6.7,7018563.2023.11.2,QC,TROIS-RIVIERES,-0.2,2023,93,,
-72.91666666666667,46.18333333333333,,49,2023-11-02 00:00:00,,,,,,14.3,,,2,7.5,,,11,,51,701LP0N,,23,,,,0,-0.1,701LP0N.2023.11.2,QC,LAC SAINT-PIERRE,3.7,2023,78,,
-71.2875,46.780277777777776,,51,2023-11-02 00:00:00,,,,,,17.5,,3,2,4.3,,,11,,32,701Q004,,20,0,,,0,-3.3,701Q004.2023.11.2,QC,STE-FOY (U. LAVAL),0.5,2023,91,,
-72.06083333333333,46.30361111111111,,51,2023-11-02 00:00:00,,,,,,18.4,,,2,5.4,,,11,,39,701Q009,,21,0,,,0,-6.3,701Q009.2023.11.2,QC,LEMIEUX,-0.4,2023,96,,
-71.38166666666666,46.80361111111111,,56,2023-11-02 00:00:00,,,,,,18.9,,2,2,4.1,,,11,,34,701S001,,25,0,,,0,-5.9,701S001.2023.11.2,QC,QUEBEC/JEAN LESAGE INTL,-0.9,2023,89,,
-72.85,45.03333333333333,,45,2023-11-02 00:00:00,,,,,,16.9,,,2,6.2,,,11,,,7022579,,,0,,,0,-4,7022579.2023.11.2,QC,FRELIGHSBURG,1.1,2023,93,,
-72.77388888888889,45.37277777777778,,45,2023-11-02 00:00:00,M,,,,,16.4,,,2,7.1,,,11,,,7022802,,,,,,0,-3.9,7022802.2023.11.2,QC,GRANBY,1.6,2023,86,,
-71.8236111111111,45.36888888888889,,43,2023-11-02 00:00:00,,,,,,16.4,,,2,6.3,,,11,,31,7024280,,24,0,,,0,-3,7024280.2023.11.2,QC,LENNOXVILLE,1.6,2023,86,,
-73.57916666666667,45.50474166666667,,42,2023-11-02 00:00:00,,,,,,15,,0,2,7.8,,,11,,,7024745,,,0,,,0,-1.7,7024745.2023.11.2,QC,MCTAVISH,3,2023,81,,
-73.74083333333333,45.470555555555556,,43,2023-11-02 00:00:00,T,T,,,0,15.4,,,2,7.9,,,11,,44,7025251,,22,0,,,0,-2.7,7025251.2023.11.2,QC,MONTREAL INTL A,2.6,2023,81,0,
-72.65722222222222,46.225833333333334,,52,2023-11-02 00:00:00,,,,,,16.5,,,2,7,,,11,,33,7025442,,22,0,,,0,-4,7025442.2023.11.2,QC,NICOLET,1.5,2023,90,,
-73.67888888888889,45.16722222222222,,38,2023-11-02 00:00:00,,,,,,16.2,,,2,8.6,,,11,,,7027039,,,0,,,0,-5,7027039.2023.11.2,QC,STE-CLOTILDE,1.8,2023,91,,
-73.41694444444444,45.5175,M,,2023-11-02 00:00:00,M,,,M,,,M,,2,,M,M,11,,,7027329,M,,,M,M,,,7027329.2023.11.2,QC,MONTREAL/ST-HUBERT,,2023,,,M
-72.53697222222222,45.82533333333333,,49,2023-11-02 00:00:00,,,,,,17,,,2,6.6,,,11,,36,7027470,,20,0,,,0,-4.5,7027470.2023.11.2,QC,SAINT-GERMAIN-DE-GRANTHAM,1,2023,91,,
-71.6913888888889,45.43861111111111,,47,2023-11-02 00:00:00,,,,,,18.1,,,2,5.5,,,11,,35,7028123,,25,0,,,0,-5.6,7028123.2023.11.2,QC,SHERBROOKE,-0.1,2023,92,,
-71.26611222222222,46.04916722222222,,61,2023-11-02 00:00:00,,,,,,20.7,,5,2,1.8,,,11,,31,7028442,,24,0,,,0,-7.2,7028442.2023.11.2,QC,THETFORD MINES RCS,-2.7,2023,94,,
-70.785,46.205,,54,2023-11-02 00:00:00,,,,,,19.2,,,2,4.1,,,11,,,7028754,,,0,,,0,-6.6,7028754.2023.11.2,QC,BEAUCEVILLE,-1.2,2023,86,,
-72.16666666666667,45.266666666666666,,45,2023-11-02 00:00:00,,,,,,15.7,,,2,6.2,,,11,,39,702CFGG,,26,,,,0,-1.6,702CFGG.2023.11.2,QC,LAC MEMPHREMAGOG,2.3,2023,83,,
-73.92916666666666,45.42722222222222,,43,2023-11-02 00:00:00,,,,,,15.4,,,2,8.3,,,11,,41,702FHL8,,22,0,,,0,-3,702FHL8.2023.11.2,QC,STE-ANNE-DE-BELLEVUE 1,2.6,2023,80,,
-74.28944444444444,45.12083333333333,,41,2023-11-02 00:00:00,,,,,,14.8,,,2,8.5,,,11,,44,702FQLF,,25,0,,,0,-2,702FQLF.2023.11.2,QC,ST-ANICET 1,3.2,2023,84,,
-73.34944444444444,45.29388888888889,,41,2023-11-02 00:00:00,,,,,,16,,,2,8,,,11,,36,702LED4,,18,0.6,,,0,-4,702LED4.2023.11.2,QC,L'ACADIE,2,2023,94,,
-73.74166666666666,45.467777777777776,,41,2023-11-02 00:00:00,,,,,,14.4,,,2,8.2,,,11,,39,702S006,,21,0.8,,,0,-0.9,702S006.2023.11.2,QC,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,3.6,2023,79,,
-75.56361111111111,45.52166666666667,,43,2023-11-02 00:00:00,M,,,,,16.6,,,2,7.6,,,11,,34,7032685,,25,,,,0,-4.9,7032685.2023.11.2,QC,OTTAWA GATINEAU A,1.4,2023,92,,
-75.99194444444444,46.27472222222222,,59,2023-11-02 00:00:00,,,,,,16.2,,,2,6.5,,,11,,40,7034482,,21,0,,,0,-2.8,7034482.2023.11.2,QC,MANIWAKI AIRPORT,1.8,2023,84,,
-74.03861111111111,45.68055555555556,,45,2023-11-02 00:00:00,M,M,,,,16.7,,,2,7.8,,,11,M,,7034900,,,,M,,0,-5.3,7034900.2023.11.2,QC,MONTREAL MIRABEL INTL A,1.3,2023,91,,M
-74.55583333333334,46.08027777777778,,56,2023-11-02 00:00:00,,,,,,18.2,,,2,5.5,,,11,,,703GDKB,,,0,,,0,-5.9,703GDKB.2023.11.2,QC,ST-JOVITE,-0.2,2023,95,,
-68.2,49.13333333333333,,57,2023-11-02 00:00:00,,,,,,20.3,,0,2,4,,,11,,51,7040442,,24,0,,,0,-8.6,7040442.2023.11.2,QC,BAIE-COMEAU A,-2.3,2023,85,,
-68.20444444444445,49.1325,,59,2023-11-02 00:00:00,,,,,,20.1,,,2,3.8,,,11,,55,7040444,,24,4.3,,,0,-8,7040444.2023.11.2,QC,BAIE-COMEAU,-2.1,2023,88,,
-57.18611111111111,51.441944444444445,,31,2023-11-02 00:00:00,,,,,0,19.9,,,2,2.8,,,11,,33,7040815,,29,0,,,0,-6.5,7040815.2023.11.2,QC,LOURDES DE BLANC SABLON A,-1.9,2023,79,0,
-57.18611111111111,51.441944444444445,,31,2023-11-02 00:00:00,M,,,,,19.9,,,2,2.8,,,11,,33,7040816,,29,,,,0,-6.5,7040816.2023.11.2,QC,LOURDES DE BLANC SABLON A,-1.9,2023,79,,
-60.06166666666667,50.16305555555556,,41,2023-11-02 00:00:00,,,,,,16.5,,,2,4.1,,,11,,60,7041100,,26,,,,0,-1.2,7041100.2023.11.2,QC,CAPE WHITTLE,1.5,2023,74,,
-70.53527777777778,48.37416666666667,,55,2023-11-02 00:00:00,,,,,,16.2,,,2,5.5,,,11,,57,7041166,,29,,,,0,-1.8,7041166.2023.11.2,QC,CAP-ROUGE,1.8,2023,80,,
-70.6375,47.284166666666664,,70,2023-11-02 00:00:00,,,,,,23.3,,10,2,-1.2,,,11,,34,7041312,,25,0,,,0,-9.4,7041312.2023.11.2,QC,CHARLEVOIX (MRC),-5.3,2023,95,,
-59.63944444444444,50.465,,30,2023-11-02 00:00:00,,,,,,20.3,,0,2,4.1,,,11,,33,7041382,,28,0,,,0,-8.7,7041382.2023.11.2,QC,CHEVERY,-2.3,2023,85,,
-70.78083333333333,47.07861111111111,,56,2023-11-02 00:00:00,,,,,,18.1,,,2,4.6,,,11,,37,7041JG6,,25,0,,,0,-4.8,7041JG6.2023.11.2,QC,CAP-TOURMENTE,-0.1,2023,100,,
-71.14833333333333,47.32277777777778,,74,2023-11-02 00:00:00,,,,,,22.4,,4,2,-1.2,,,11,,39,7042395,,22,0.9,,,0,-7.6,7042395.2023.11.2,QC,FORET MONTMORENCY RCS,-4.4,2023,93,,
-69.52277777777778,48.25805555555556,,41,2023-11-02 00:00:00,,,,,,20.2,,3,2,5.5,,,11,,33,7042845,,22,0,,,0,-10,7042845.2023.11.2,QC,GRANDES-BERGERONNES,-2.2,2023,94,,
-63.61138888888889,50.28194444444444,,44,2023-11-02 00:00:00,,,,,,21.5,,,2,2.3,,,11,,52,7043019,,26,1.8,,,0,-9.2,7043019.2023.11.2,QC,HAVRE ST. PIERRE,-3.5,2023,98,,
-64.20722222222223,50.22083333333333,,58,2023-11-02 00:00:00,,,,,,17.4,,,2,4.3,,,11,,62,7043B79,,26,,,,0,-3.1,7043B79.2023.11.2,QC,ILE AUX PERROQUETS,0.6,2023,89,,
-69.55555555555556,48.068888888888885,,51,2023-11-02 00:00:00,M,,,,,15.4,,,2,6,,,11,,60,7043BP9,,21,,,,0,-0.7,7043BP9.2023.11.2,QC,ILE ROUGE,2.6,2023,76,,
-64.22638888888889,50.271388888888886,,49,2023-11-02 00:00:00,,,,,,22,,,2,2.2,,,11,,34,7044328,,27,0.6,,,0,-10.1,7044328.2023.11.2,QC,LONGUE-POINTE-DE-MINGAN,-4,2023,96,,
-61.78888888888889,50.19,,42,2023-11-02 00:00:00,,,,,,19.3,,,2,2.6,,,11,,52,7045398,,26,0,,,0,-5.1,7045398.2023.11.2,QC,NATASHQUAN A,-1.3,2023,90,,
-61.810833611111114,50.19000111111111,,40,2023-11-02 00:00:00,,,,,,19,,,2,2.7,,,11,,49,7045401,,25,0,,,0,-4.8,7045401.2023.11.2,QC,NATASHQUAN AIRPORT,-1,2023,88,,
-69.71638888888889,48.135555555555555,,40,2023-11-02 00:00:00,,,,,,15.9,,,2,6.1,,,11,,48,7046059,,27,,,,0,-1.8,7046059.2023.11.2,QC,POINTE DE L'ISLET,2.1,2023,82,,
-70.11444444444444,48.26027777777778,M,,2023-11-02 00:00:00,,,,,,16.2,M,,2,6.5,,,11,,54,704607C,,27,,,,0,-2.8,704607C.2023.11.2,QC,POINTE CLAVEAU,1.8,2023,,,
-66.26555555555555,50.223333333333336,,45,2023-11-02 00:00:00,M,M,,,,23.2,,,2,2.8,,,11,M,,7047911,,,,M,,0,-13.1,7047911.2023.11.2,QC,SEPT-ILES A,-5.2,2023,87,,M
-66.25,50.21666666666667,,46,2023-11-02 00:00:00,,,,,,21.8,,,2,3.6,,,11,,31,7047914,,26,0,,,0,-11.1,7047914.2023.11.2,QC,SEPT-ILES,-3.8,2023,88,,
-63.283611111111114,51.867222222222225,,40,2023-11-02 00:00:00,,,,,,24.5,,,2,-0.5,,,11,,,704C64L,,,0,,,0,-12.5,704C64L.2023.11.2,QC,LAC EON,-6.5,2023,88,,
-67.38111111111111,49.31666666666667,,57,2023-11-02 00:00:00,,,,,,17.3,,,2,5.7,,,11,,71,704F0PN,,24,0,,,0,-4.3,704F0PN.2023.11.2,QC,POINTE-DES-MONTS,0.7,2023,77,,
-66.43388888888889,50.1625,,45,2023-11-02 00:00:00,M,,,,,17.6,,,2,5.3,,,11,,39,704Q003,,24,,,,0,-4.5,704Q003.2023.11.2,QC,POINTE NOIRE CS,0.4,2023,71,,
-68.14583333333333,49.259166666666665,,50,2023-11-02 00:00:00,M,,,,,19.6,,,2,2.7,,,11,,36,704S001,,19,,,,0,-5.9,704S001.2023.11.2,QC,BAIE-COMEAU,-1.6,2023,79,,
-64.31694444444445,48.419444444444444,,41,2023-11-02 00:00:00,,,,,,16.9,,,2,4.3,,,11,,35,7051050,,25,,,,0,-2,7051050.2023.11.2,QC,CAP-D'ESPOIR,1.1,2023,75,,
-65.32472222222222,49.25083333333333,,45,2023-11-02 00:00:00,,,,,,16.6,,3,2,2.9,,,11,,43,7051163,,35,0,,,0,-0.1,7051163.2023.11.2,QC,CAP-MADELEINE,1.4,2023,64,,
-67.252525,48.30863166666666,,45,2023-11-02 00:00:00,,,,,,20.8,,,2,2.6,,,11,,,7051201,,,0,,,0,-8.1,7051201.2023.11.2,QC,CAUSAPSCAL AIRPORT,-2.8,2023,94,,
-64.47972222222222,48.77527777777778,,34,2023-11-02 00:00:00,,,,,0,18.4,,,2,4.4,,,11,,32,7052601,,27,0,,,0,-5.2,7052601.2023.11.2,QC,GASPE A,-0.4,2023,83,0,
-64.47972222222222,48.77527777777778,,34,2023-11-02 00:00:00,M,,,,,18.4,,,2,4.4,,,11,,32,7052602,,27,,,,0,-5.2,7052602.2023.11.2,QC,GASPE A,-0.4,2023,83,,
-64.48333333333333,48.78333333333333,,34,2023-11-02 00:00:00,,,,,,18.2,,,2,4.7,,,11,,,7052603,,,0,,,0,-5.2,7052603.2023.11.2,QC,GASPE AIRPORT,-0.2,2023,82,,
-61.778055555555554,47.425,,54,2023-11-02 00:00:00,M,,,,,15.2,,,2,5.2,,,11,,50,7053254,,34,,,,0,0.4,7053254.2023.11.2,QC,ILES DE LA MADELEINE A,2.8,2023,90,,
-61.77472222222222,47.42527777777778,,51,2023-11-02 00:00:00,,,,,,15,,,2,5.4,,,11,,48,7053KGR,,33,0,,,0,0.7,7053KGR.2023.11.2,QC,ILES DE LA MADELEINE,3,2023,88,,
-70.03194444444445,47.35583333333334,,51,2023-11-02 00:00:00,,,,,,16.6,,,2,4.8,,,11,,57,7054096,,24,0,,,0,-2,7054096.2023.11.2,QC,LA POCATIERE,1.4,2023,78,,
-68.2075,48.60888888888889,,45,2023-11-02 00:00:00,T,,,,0,17.3,,,2,4.1,,,11,T,46,7055121,,25,0,,,0,-2.7,7055121.2023.11.2,QC,MONT JOLI A,0.7,2023,71,0,
-68.19463388888889,48.604416944444445,,46,2023-11-02 00:00:00,,,,,,17.3,,1,2,4.3,,,11,,41,7055122,,24,0,,,0,-2.9,7055122.2023.11.2,QC,MONT-JOLI,0.7,2023,71,,
-65.33166666666666,48.011944444444445,,45,2023-11-02 00:00:00,,,,,,18.6,,,2,3.3,,,11,,39,7055422,,28,0,,,0,-4.4,7055422.2023.11.2,QC,NEW CARLISLE 1,-0.6,2023,75,,
-65.841945,48.15640666666667,,45,2023-11-02 00:00:00,,,,,,19.5,,,2,3.9,,,11,,40,7055440,,26,0,,,0,-7,7055440.2023.11.2,QC,NEW RICHMOND EAST,-1.5,2023,92,,
-68.46833333333333,48.513888888888886,,49,2023-11-02 00:00:00,,,,,,16.2,,,2,5.3,,,11,,43,7056068,,23,0,,,0,-1.7,7056068.2023.11.2,QC,POINTE-AU-PERE (INRS),1.8,2023,68,,
-64.29333333333334,49.83861111111111,,63,2023-11-02 00:00:00,,,,,,19.9,,,2,3.6,,,11,,46,7056202,,26,0.1,,,0,-7.4,7056202.2023.11.2,QC,PORT-MENIER,-1.9,2023,90,,
-69.54861111111111,47.80583333333333,,54,2023-11-02 00:00:00,,,,,,17.8,,,2,3.7,,,11,,36,7056616,,20,0,,,0,-3.3,7056616.2023.11.2,QC,RIVIERE-DU-LOUP,0.2,2023,71,,
-68.89277777777778,48.41555555555556,,56,2023-11-02 00:00:00,,,,,,16,,,2,4.7,,,11,,54,705LKPQ,,21,,,,0,-0.6,705LKPQ.2023.11.2,QC,ILE BICQUETTE,2,2023,73,,
-66.65444444444445,49.10916666666667,,53,2023-11-02 00:00:00,,,,,,16.8,,,2,3.6,,,11,,52,705S002,,24,0,,,0,-1.2,705S002.2023.11.2,QC,CAP-CHAT,1.2,2023,70,,
-71,48.333333333333336,,56,2023-11-02 00:00:00,T,,,,0,20.3,,8,2,3.2,,,11,T,33,7060400,,23,0,,,0,-7.8,7060400.2023.11.2,QC,BAGOTVILLE A,-2.3,2023,95,0,
-71.01305555555555,50.72888888888889,,76,2023-11-02 00:00:00,M,,,,,22.5,,,2,-0.5,,,11,,,7060826,,,,M,,0,-8.5,7060826.2023.11.2,QC,BONNARD 1,-4.5,2023,96,,M
-73.35555555555555,49.27861111111111,,80,2023-11-02 00:00:00,M,,,,,22,,,2,1.7,,,11,,,7061288,,,,M,,0,-9.7,7061288.2023.11.2,QC,CHAMOUCHOUANE,-4,2023,100,,M
-71.16833333333334,49.84027777777778,M,,2023-11-02 00:00:00,,,,M,,,M,,2,,M,M,11,,,7061541,M,,0.1,M,M,,,7061541.2023.11.2,QC,CHUTE-DES-PASSES,,2023,,,M
-71.14250027777778,48.425003333333336,,62,2023-11-02 00:00:00,,,,,,18.5,,,2,4.2,,,11,,46,7063370,,23,0,,,0,-5.2,7063370.2023.11.2,QC,JONQUIERE,-0.5,2023,85,,
-71.12916666666666,48.30722222222222,M,,2023-11-02 00:00:00,,,,M,,,M,,2,,M,M,11,,,7064181,M,,,M,M,,,7064181.2023.11.2,QC,LATERRIERE,,2023,,,M
-71.71583333333334,48.598333333333336,,66,2023-11-02 00:00:00,,,,,,17.1,,,2,4,,,11,,,7065012,,,0.3,M,,0,-2.2,7065012.2023.11.2,QC,MISTOOK,0.9,2023,81,,M
-72.54694444444445,48.84166666666667,,61,2023-11-02 00:00:00,,,,,,20.6,,2,2,3.4,,,11,,33,7065639,,25,0,,,0,-8.6,7065639.2023.11.2,QC,NORMANDIN,-2.6,2023,90,,
-71.03166666666667,48.89416666666666,,72,2023-11-02 00:00:00,,,,,,22.9,,,2,1.2,,,11,,,7065738,,,0.4,,,0,-11.1,7065738.2023.11.2,QC,ONATCHIWAY,-4.9,2023,92,,
-72.26583333333333,48.52,,57,2023-11-02 00:00:00,T,,T,,0,18.9,,0,2,4,,,11,T,42,7066686,,22,0,,,0,-5.7,7066686.2023.11.2,QC,ROBERVAL A,-0.9,2023,82,0,
-72.26583333333333,48.52,,57,2023-11-02 00:00:00,M,,,,,18.9,,,2,4,,,11,,42,7066687,,22,,,,0,-5.7,7066687.2023.11.2,QC,ROBERVAL A,-0.9,2023,82,,
-71.11083333333333,51.5325,,88,2023-11-02 00:00:00,,,,,,24,,,2,-2.3,,,11,,,706I001,,,2.8,M,,0,-9.6,706I001.2023.11.2,QC,LAC BENOIT,-6,2023,99,,M
-70.53194444444445,50.65638888888889,,75,2023-11-02 00:00:00,M,,,,,22.4,,,2,-0.3,,,11,,,706I155,,,,M,,0,-8.5,706I155.2023.11.2,QC,MANOUANE EST,-4.4,2023,100,,M
-70.91953694444445,48.29810333333333,,58,2023-11-02 00:00:00,M,,,,,19.6,,,2,3.4,,,11,,42,706Q001,,21,,,,0,-6.7,706Q001.2023.11.2,QC,LA BAIE,-1.6,2023,87,,
-74.62416861111112,47.922224444444446,,65,2023-11-02 00:00:00,,,,,,19.1,,,2,2.5,,,11,,32,7075800,,33,0.1,,,0,-4.8,7075800.2023.11.2,QC,PARENT,-1.1,2023,87,,
-74.09390277777777,46.815558333333335,M,,2023-11-02 00:00:00,M,,,M,,,M,2,2,,M,M,11,,,7077571,M,,,M,M,,,7077571.2023.11.2,QC,SAINT-MICHEL-DES-SAINTS,,2023,,,M
-72.7875,47.41111111111111,,60,2023-11-02 00:00:00,,,,,,17.8,,0,2,4.5,,,11,,,707DBD4,,,0,,,0,-4.1,707DBD4.2023.11.2,QC,LA TUQUE,0.2,2023,89,,
-79.10111111111111,46.709722222222226,,62,2023-11-02 00:00:00,,,,,,15.8,,,2,5.3,,,11,,,7080468,,,0.1,,,0,-1,7080468.2023.11.2,QC,BARRAGE TEMISCAMINGUE,2.2,2023,90,,
-79.03416666666666,48.24583333333333,M,,2023-11-02 00:00:00,M,,,M,,,M,,2,,M,M,11,,,7086716,M,,,M,M,,,7086716.2023.11.2,QC,ROUYN,,2023,,,M
-78.83555555555556,48.20611111111111,,66,2023-11-02 00:00:00,M,M,,,,18.3,,,2,2.1,,,11,M,33,7086719,,23,,,,0,-2.7,7086719.2023.11.2,QC,ROUYN-NORANDA A,-0.3,2023,88,,
-74.97527777777778,49.8225,,67,2023-11-02 00:00:00,M,,,,,21,,,2,0.9,,,11,,31,7091299,,20,,,,0,-6.9,7091299.2023.11.2,QC,CHAPAIS,-3,2023,95,,
-74.52805555555555,49.77194444444444,,66,2023-11-02 00:00:00,,,,,,20.4,,,2,0.8,,,11,,52,7091409,,23,1.2,,,0,-5.6,7091409.2023.11.2,QC,CHIBOUGAMAU CHAPAIS A,-2.4,2023,94,,
-74.53029666666667,49.77723833333334,,64,2023-11-02 00:00:00,,,,,,20.2,,1,2,1.1,,,11,,40,7091410,,22,1.5,,,0,-5.6,7091410.2023.11.2,QC,CHIBOUGAMAU-CHAPAIS,-2.2,2023,92,,
-78.5225,52.22638888888889,,57,2023-11-02 00:00:00,M,,,,,20.8,,,2,-0.8,,,11,,52,7092310,,29,,,,0,-4.7,7092310.2023.11.2,QC,EASTMAIN RIVER A,-2.8,2023,94,,
-73.67527777777778,53.75472222222222,,50,2023-11-02 00:00:00,,,,,,23.9,,,2,-4.1,,,11,,59,7093714,,24,0,,,0,-7.7,7093714.2023.11.2,QC,LA GRANDE 4 A,-5.9,2023,88,,
-77.70416666666667,53.625277777777775,,58,2023-11-02 00:00:00,,,,,0,24.3,,13,2,-3.9,,,11,,54,7093716,,23,2.6,,,0,-8.6,7093716.2023.11.2,QC,LA GRANDE RIVIERE A,-6.3,2023,94,2.6,
-73.67861111111111,53.757222222222225,,49,2023-11-02 00:00:00,,,,,,23.8,,11,2,-3.9,,,11,,49,7093GJ5,,24,0.7,,,0,-7.7,7093GJ5.2023.11.2,QC,LA GRANDE IV,-5.8,2023,88,,
-77.80277777777778,49.76166666666666,,67,2023-11-02 00:00:00,,,,,,20.2,,,2,0.9,,,11,,37,7094636,,24,1,,,0,-5.3,7094636.2023.11.2,QC,MATAGAMI A,-2.2,2023,92,,
-77.79307222222222,49.757783333333336,,68,2023-11-02 00:00:00,,,,,,19.9,,,2,1,,,11,,32,7094637,,24,0.3,,,0,-4.8,7094637.2023.11.2,QC,MATAGAMI,-1.9,2023,93,,
-77.78639083333333,48.05639,,70,2023-11-02 00:00:00,,,,,,18.6,,8,2,2.3,,,11,,35,7098603,,21,0,,,0,-3.5,7098603.2023.11.2,QC,VAL-D'OR,-0.6,2023,92,,
-77.78277777777778,48.053333333333335,,74,2023-11-02 00:00:00,,,,,,18.5,,,2,2.4,,,11,,35,7098605,,23,0,,,0,-3.3,7098605.2023.11.2,QC,VAL D'OR A,-0.5,2023,97,,
-78.75833333333334,51.473333333333336,,70,2023-11-02 00:00:00,M,,,,,21.3,,,2,-0.6,,,11,,47,7098898,,23,,,,0,-6,7098898.2023.11.2,QC,WASKAGANISH A,-3.3,2023,87,,
-78.83111111111111,53.010555555555555,,45,2023-11-02 00:00:00,M,,,,,19.9,,,2,0.7,,,11,,56,7098908,,24,,,,0,-4.5,7098908.2023.11.2,QC,WEMINDJI A,-1.9,2023,90,,
-78.14861111111111,60.81861111111111,,50,2023-11-02 00:00:00,M,,,,,24.2,,,2,-2.4,,,11,,57,7100072,,14,,,,0,-10,7100072.2023.11.2,QC,AKULIVIK A,-6.2,2023,88,,
-78.07694444444445,58.471944444444446,,50,2023-11-02 00:00:00,,,,,,21,,,2,-0.4,,,11,,80,7103280,,21,0.2,,,0,-5.6,7103280.2023.11.2,QC,INUKJUAK A,-3,2023,91,,
-77.92527777777778,62.41722222222222,,74,2023-11-02 00:00:00,M,,,,,25.4,,,2,-5.4,,,11,,51,7103329,,12,,,,0,-9.4,7103329.2023.11.2,QC,IVUJIVIK A,-7.4,2023,88,,
-77.76527777777778,55.28194444444444,,66,2023-11-02 00:00:00,,,,,,23.2,,,2,-3.6,,,11,,63,7103537,,24,0,,,0,-6.7,7103537.2023.11.2,QC,KUUJJUARAPIK A,-5.2,2023,92,,
-77.56666666666666,55.36666666666667,,65,2023-11-02 00:00:00,,,,,,23.2,,8,2,-3.6,,,11,,59,7103539,,24,7.9,,,0,-6.8,7103539.2023.11.2,QC,KUUJJUARAPIK,-5.2,2023,92,,
-77.2875,60.05222222222222,,63,2023-11-02 00:00:00,,,,,,23.9,,,2,-2.5,,,11,,68,7106223,,10,0.2,,,0,-9.2,7106223.2023.11.2,QC,PUVIRNITUQ A,-5.9,2023,93,,
-76.51833333333333,56.53611111111111,,53,2023-11-02 00:00:00,M,,,,,21.2,,,2,-1.8,,,11,,89,7108564,,22,,,,0,-4.5,7108564.2023.11.2,QC,UMIUJAQ A,-3.2,2023,95,,
-78.07694444444445,58.471944444444446,,53,2023-11-02 00:00:00,,,,,,21.3,,12,2,-0.5,,,11,,77,710S005,,20,1.2,,,0,-6.1,710S005.2023.11.2,QC,INUKJUAK,-3.3,2023,97,,
-69.59972222222223,59.29666666666667,,71,2023-11-02 00:00:00,M,,,,,22.2,,,2,-2.2,,,11,,54,7110601,,22,,,,0,-6.1,7110601.2023.11.2,QC,AUPALUK A,-4.2,2023,93,,
-71.92944444444444,61.58861111111111,,72,2023-11-02 00:00:00,M,,,,,24.6,,,2,-4.7,,,11,,46,7113380,,22,,,,0,-8.5,7113380.2023.11.2,QC,KANGIQSUJUAQ A,-6.6,2023,84,,
